"","date","month","year","doy","subembay","station","class","genus","current_species","density","biovolume","tax"
"21705",2017-06-06,6,2017,157,"CEN","18","Chlorophyte","Pyramimonas","Pyramimonas spp.",19.53,677.6,"BSA"
"21706",2017-06-06,6,2017,157,"CEN","18","Chlorophyte","Unknown","Unknown Chlorophyte",13.02,958.75,"BSA"
"21707",2017-06-06,6,2017,157,"CEN","18","Cryptophyte","Cryptomonas","Cryptomonas spp.",29.3,30421.03,"BSA"
"21708",2017-06-06,6,2017,157,"CEN","18","Cryptophyte","Plagioselmis","Plagioselmis nannoplanctica",32.56,16501,"BSA"
"21709",2017-06-06,6,2017,157,"CEN","18","Cryptophyte","Plagioselmis","Plagioselmis prolonga",400.44,33966.84,"BSA"
"21710",2017-06-06,6,2017,157,"CEN","18","Cryptophyte","Rhodomonas","Rhodomonas sp.",3.26,2736.81,"BSA"
"21711",2017-06-06,6,2017,157,"CEN","18","Cryptophyte","Teleaulax","Teleaulax sp.",211.62,176020.38,"BSA"
"21712",2017-06-06,6,2017,157,"CEN","18","Cryptophyte","Unknown","Unknown Cryptophyte",712.99,5674.44,"BSA"
"21713",2017-06-06,6,2017,157,"CEN","18","Cyanobacteria","Eucapsis","Eucapsis microscopica",5043.71,1352.13,"BSA"
"21714",2017-06-06,6,2017,157,"CEN","18","Cyanobacteria","Unknown","Unknown Cyanophyte",110.69,63.38,"BSA"
"21715",2017-06-06,6,2017,157,"CEN","18","Dinoflagellate","Gyrodinium","Gyrodinium spp.",4.04,3752.6,"BSA"
"21716",2017-06-06,6,2017,157,"CEN","18","Dinoflagellate","Heterocapsa","Heterocapsa rotundata",52.09,8074.09,"BSA"
"21717",2017-06-06,6,2017,157,"CEN","18","Dinoflagellate","Heterocapsa","Heterocapsa sp.",3.26,3506.46,"BSA"
"21718",2017-06-06,6,2017,157,"CEN","18","Dinoflagellate","Heterocapsa","Heterocapsa triquetra",13.02,29674.53,"BSA"
"21719",2017-06-06,6,2017,157,"CEN","18","Dinoflagellate","Karlodinium","Karlodinium veneficum",9.77,5737.85,"BSA"
"21720",2017-06-06,6,2017,157,"CEN","18","Dinoflagellate","Unknown","Unknown Dinoflagellate",4.04,3936.43,"BSA"
"21721",2017-06-06,6,2017,157,"CEN","18","Dinoflagellate","Unknown","Unknown Dinoflagellate",6.51,10691.56,"BSA"
"21722",2017-06-06,6,2017,157,"CEN","18","EUGLENOPHYTA","Unknown","Unknown Euglenophyte",3.26,839.97,"BSA"
"21723",2017-06-06,6,2017,157,"CEN","18","EUGLENOPHYTA","Unknown","Unknown Euglenophyte",19.53,8560.75,"BSA"
"21724",2017-06-06,6,2017,157,"CEN","18","HAPTOPHYTA","Unknown","Unknown Haptophyte",22.79,400.93,"BSA"
"21725",2017-06-06,6,2017,157,"CEN","18","RAPHIDOPHYCEAE","Pseudopedinella","Pseudopedinella pyriformis",19.53,2209.23,"BSA"
"21726",2017-06-06,6,2017,157,"CEN","18","RAPHIDOPHYCEAE","Unknown","Unknown Raphidophyte",52.81,607.04,"BSA"
"21727",2017-06-06,6,2017,157,"CEN","18","RAPHIDOPHYCEAE","Unknown","Unknown Raphidophyte",29.3,12120.06,"BSA"
"21728",2017-06-06,6,2017,157,"CEN","22","Diatom","Achnanthidium","Achnanthidium minutissimum",3.04,154.63,"BSA"
"21729",2017-06-06,6,2017,157,"CEN","22","Diatom","Actinoptychus","Actinoptychus senarius",6.08,8275.57,"BSA"
"21730",2017-06-06,6,2017,157,"CEN","22","Diatom","Asterionellopsis","Asterionellopsis glacialis",0.5,195,"BSA"
"21731",2017-06-06,6,2017,157,"CEN","22","Diatom","Chaetoceros","Chaetoceros spp.",9.11,4080.52,"BSA"
"21732",2017-06-06,6,2017,157,"CEN","22","Diatom","Coscinodiscus","Coscinodiscus radiatus",0.25,6157.58,"BSA"
"21733",2017-06-06,6,2017,157,"CEN","22","Diatom","Nitzschia","Nitzschia spp.",12.15,374.32,"BSA"
"21734",2017-06-06,6,2017,157,"CEN","22","Diatom","Skeletonema","Skeletonema sp.",15.19,1395.97,"BSA"
"21735",2017-06-06,6,2017,157,"CEN","22","Diatom","Thalassiosira","Thalassiosira spp.",21.27,15905.42,"BSA"
"21736",2017-06-06,6,2017,157,"CEN","22","Diatom","Unknown","Unknown Diatom",6.08,1025.42,"BSA"
"21737",2017-06-06,6,2017,157,"CEN","22","Diatom","Unknown","Unknown Diatom",45.57,3865.75,"BSA"
"21738",2017-06-06,6,2017,157,"CEN","22","Chlorophyte","Pyramimonas","Pyramimonas longicauda",21.27,16169.34,"BSA"
"21739",2017-06-06,6,2017,157,"CEN","22","Chlorophyte","Pyramimonas","Pyramimonas spp.",33.42,1889.92,"BSA"
"21740",2017-06-06,6,2017,157,"CEN","22","Cryptophyte","Cryptomonas","Cryptomonas spp.",18.23,3779.85,"BSA"
"21741",2017-06-06,6,2017,157,"CEN","22","Cryptophyte","Plagioselmis","Plagioselmis nannoplanctica",21.27,11116.42,"BSA"
"21742",2017-06-06,6,2017,157,"CEN","22","Cryptophyte","Plagioselmis","Plagioselmis prolonga",358.52,122017.78,"BSA"
"21743",2017-06-06,6,2017,157,"CEN","22","Cryptophyte","Teleaulax","Teleaulax sp.",130.65,108670.27,"BSA"
"21744",2017-06-06,6,2017,157,"CEN","22","Cryptophyte","Unknown","Unknown Cryptophyte",324.66,7343.7,"BSA"
"21745",2017-06-06,6,2017,157,"CEN","22","Cryptophyte","Unknown","Unknown Cryptophyte",18.23,7397.43,"BSA"
"21746",2017-06-06,6,2017,157,"CEN","22","Cyanobacteria","Eucapsis","Eucapsis microscopica",4125.13,1105.88,"BSA"
"21747",2017-06-06,6,2017,157,"CEN","22","Dinoflagellate","Gyrodinium","Gyrodinium spirale",4.54,32066.69,"BSA"
"21748",2017-06-06,6,2017,157,"CEN","22","Dinoflagellate","Heterocapsa","Heterocapsa rotundata",109.38,12599.49,"BSA"
"21749",2017-06-06,6,2017,157,"CEN","22","Dinoflagellate","Heterocapsa","Heterocapsa sp.",18.23,15272.11,"BSA"
"21750",2017-06-06,6,2017,157,"CEN","22","Dinoflagellate","Heterocapsa","Heterocapsa triquetra",3.04,3657.35,"BSA"
"21751",2017-06-06,6,2017,157,"CEN","22","Dinoflagellate","Phalacroma","Phalacroma oxytoxoides",4.54,27098.61,"BSA"
"21752",2017-06-06,6,2017,157,"CEN","22","Dinoflagellate","Unknown","Unknown Dinoflagellate",6.08,4053.47,"BSA"
"21753",2017-06-06,6,2017,157,"CEN","22","Dinoflagellate","Unknown","Unknown Dinoflagellate",6.08,5536.14,"BSA"
"21754",2017-06-06,6,2017,157,"CEN","22","Dinoflagellate","Unknown","Unknown Dinoflagellate",3.04,17410.2,"BSA"
"21755",2017-06-06,6,2017,157,"CEN","22","Dinoflagellate","Unknown","Unknown Dinoflagellate",3.04,3970.75,"BSA"
"21756",2017-06-06,6,2017,157,"CEN","22","EUGLENOPHYTA","Unknown","Unknown Euglenophyte",6.08,1696.64,"BSA"
"21757",2017-06-06,6,2017,157,"CEN","22","EUGLENOPHYTA","Unknown","Unknown Euglenophyte",45.57,73377.7,"BSA"
"21758",2017-06-06,6,2017,157,"CEN","22","HAPTOPHYTA","Unknown","Unknown Haptophyte",12.15,421.57,"BSA"
"21759",2017-06-06,6,2017,157,"CEN","22","RAPHIDOPHYCEAE","Pseudopedinella","Pseudopedinella pyriformis",15.19,12026.77,"BSA"
"21760",2017-06-06,6,2017,157,"CEN","22","RAPHIDOPHYCEAE","Unknown","Unknown Raphidophyte",38.2,159.99,"BSA"
"21761",2017-06-06,6,2017,157,"SOU","27","Diatom","Ceratoneis","Ceratoneis closterium",8.07,799.02,"BSA"
"21762",2017-06-06,6,2017,157,"SOU","27","Diatom","Chaetoceros","Chaetoceros sp.",8.64,1018.14,"BSA"
"21763",2017-06-06,6,2017,157,"SOU","27","Diatom","Coscinodiscus","Coscinodiscus sp.",0.22,5089.43,"BSA"
"21764",2017-06-06,6,2017,157,"SOU","27","Diatom","Nitzschia","Nitzschia spp.",4.32,95.06,"BSA"
"21765",2017-06-06,6,2017,157,"SOU","27","Diatom","Paralia","Paralia sulcata",0.22,126.71,"BSA"
"21766",2017-06-06,6,2017,157,"SOU","27","Diatom","Podosira","Podosira sp.",4.32,4344.07,"BSA"
"21767",2017-06-06,6,2017,157,"SOU","27","Diatom","Thalassiosira","Thalassiosira angulata",4.04,3106.04,"BSA"
"21768",2017-06-06,6,2017,157,"SOU","27","Diatom","Thalassiosira","Thalassiosira eccentrica",0.22,3227.14,"BSA"
"21769",2017-06-06,6,2017,157,"SOU","27","Diatom","Thalassiosira","Thalassiosira spp.",25.93,19955.55,"BSA"
"21770",2017-06-06,6,2017,157,"SOU","27","Diatom","Thalassiosira","Thalassiosira spp.",0.44,25071.53,"BSA"
"21771",2017-06-06,6,2017,157,"SOU","27","Diatom","Unknown","Unknown Diatom",0.22,667.34,"BSA"
"21772",2017-06-06,6,2017,157,"SOU","27","Diatom","Unknown","Unknown Diatom",47.53,3145.95,"BSA"
"21773",2017-06-06,6,2017,157,"SOU","27","Diatom","Unknown","Unknown Diatom",158.44,2239.91,"BSA"
"21774",2017-06-06,6,2017,157,"SOU","27","Diatom","Unknown","Unknown Diatom",0.22,78.54,"BSA"
"21775",2017-06-06,6,2017,157,"SOU","27","Cryptophyte","Cryptomonas","Cryptomonas spp.",12.96,1866.59,"BSA"
"21776",2017-06-06,6,2017,157,"SOU","27","Cryptophyte","Plagioselmis","Plagioselmis nannoplanctica",8.64,1882.43,"BSA"
"21777",2017-06-06,6,2017,157,"SOU","27","Cryptophyte","Plagioselmis","Plagioselmis prolonga",924.72,170432.2,"BSA"
"21778",2017-06-06,6,2017,157,"SOU","27","Cryptophyte","Teleaulax","Teleaulax sp.",241.98,111149.27,"BSA"
"21779",2017-06-06,6,2017,157,"SOU","27","Cryptophyte","Unknown","Unknown Cryptophyte",4.32,791.89,"BSA"
"21780",2017-06-06,6,2017,157,"SOU","27","Cyanobacteria","Eucapsis","Eucapsis microscopica",17190.88,4608.57,"BSA"
"21781",2017-06-06,6,2017,157,"SOU","27","Dinoflagellate","Heterocapsa","Heterocapsa rotundata",12.96,1696.9,"BSA"
"21782",2017-06-06,6,2017,157,"SOU","27","Dinoflagellate","Heterocapsa","Heterocapsa triquetra",0.44,747.24,"BSA"
"21783",2017-06-06,6,2017,157,"SOU","27","Dinoflagellate","Nematodinium","Nematodinium sp.",0.22,12659.57,"BSA"
"21784",2017-06-06,6,2017,157,"SOU","27","EUGLENOPHYTA","Unknown","Unknown Euglenophyte",4.32,2682.94,"BSA"
"21785",2017-06-06,6,2017,157,"SOU","27","EUGLENOPHYTA","Unknown","Unknown Euglenophyte",4.32,2138.1,"BSA"
"21786",2017-06-06,6,2017,157,"SOU","27","HAPTOPHYTA","Unknown","Unknown Haptophyte",8.64,882.9,"BSA"
"21787",2017-06-06,6,2017,157,"LSB","36","Diatom","Achnanthidium","Achnanthidium sp.",4.28,161.27,"BSA"
"21788",2017-06-06,6,2017,157,"LSB","36","Diatom","Actinocyclus","Actinocyclus curvatulus",7.26,84387.93,"BSA"
"21789",2017-06-06,6,2017,157,"LSB","36","Diatom","Actinoptychus","Actinoptychus senarius",8.56,13644.41,"BSA"
"21790",2017-06-06,6,2017,157,"LSB","36","Diatom","Aulacoseira","Aulacoseira sp.",0.8,615.76,"BSA"
"21791",2017-06-06,6,2017,157,"LSB","36","Diatom","Chaetoceros","Chaetoceros sp.",4.28,1411.14,"BSA"
"21792",2017-06-06,6,2017,157,"LSB","36","Diatom","Cyclotella","Cyclotella sp.",7.26,7302.36,"BSA"
"21793",2017-06-06,6,2017,157,"LSB","36","Diatom","Diploneis","Diploneis sp.",0.4,488.21,"BSA"
"21794",2017-06-06,6,2017,157,"LSB","36","Diatom","Entomoneis","Entomoneis sp.",4.28,13708.24,"BSA"
"21795",2017-06-06,6,2017,157,"LSB","36","Diatom","Fallacia","Fallacia pygmaea",4.28,1693.37,"BSA"
"21796",2017-06-06,6,2017,157,"LSB","36","Diatom","Fragilaria","Fragilaria sp.",4.28,1572.42,"BSA"
"21797",2017-06-06,6,2017,157,"LSB","36","Diatom","Luticola","Luticola sp.",0.4,70.5,"BSA"
"21798",2017-06-06,6,2017,157,"LSB","36","Diatom","Melosira","Melosira varians",25.67,149661.77,"BSA"
"21799",2017-06-06,6,2017,157,"LSB","36","Diatom","Nitzschia","Nitzschia spp.",27.81,2027.09,"BSA"
"21800",2017-06-06,6,2017,157,"LSB","36","Diatom","Paralia","Paralia sulcata",89.84,50977.53,"BSA"
"21801",2017-06-06,6,2017,157,"LSB","36","Diatom","Planothidium","Planothidium sp.",4.28,655.17,"BSA"
"21802",2017-06-06,6,2017,157,"LSB","36","Diatom","Staurosira","Staurosira venter",25.67,3023.88,"BSA"
"21803",2017-06-06,6,2017,157,"LSB","36","Diatom","Thalassiosira","Thalassiosira eccentrica",12.19,312484.88,"BSA"
"21804",2017-06-06,6,2017,157,"LSB","36","Diatom","Thalassiosira","Thalassiosira spp.",38.5,406651.02,"BSA"
"21805",2017-06-06,6,2017,157,"LSB","36","Diatom","Thalassiosira","Thalassiosira spp.",260.95,182509.47,"BSA"
"21806",2017-06-06,6,2017,157,"LSB","36","Diatom","Tryblionella","Tryblionella hyalina",4.28,2771.89,"BSA"
"21807",2017-06-06,6,2017,157,"LSB","36","Diatom","Tryblionella","Tryblionella sp.",0.4,2032,"BSA"
"21808",2017-06-06,6,2017,157,"LSB","36","Diatom","Unknown","Unknown Diatom",4.28,11611.69,"BSA"
"21809",2017-06-06,6,2017,157,"LSB","36","Diatom","Unknown","Unknown Diatom",4.28,423.34,"BSA"
"21810",2017-06-06,6,2017,157,"LSB","36","Diatom","Unknown","Unknown Diatom",17.11,27780.78,"BSA"
"21811",2017-06-06,6,2017,157,"LSB","36","Diatom","Unknown","Unknown Diatom",164.7,13970.31,"BSA"
"21812",2017-06-06,6,2017,157,"LSB","36","Diatom","Unknown","Unknown Diatom",4.28,3252.35,"BSA"
"21813",2017-06-06,6,2017,157,"LSB","36","Chlorophyte","Oocystis","Oocystis sp.",34.22,967.64,"BSA"
"21814",2017-06-06,6,2017,157,"LSB","36","Chlorophyte","Pyramimonas","Pyramimonas grossii",8.56,120.96,"BSA"
"21815",2017-06-06,6,2017,157,"LSB","36","Chlorophyte","Pyramimonas","Pyramimonas spp.",4.28,406.89,"BSA"
"21816",2017-06-06,6,2017,157,"LSB","36","Chlorophyte","Scenedesmus","Scenedesmus sp.",8.56,245.27,"BSA"
"21817",2017-06-06,6,2017,157,"LSB","36","Chlorophyte","Unknown","Unknown Chlorophyte",4.28,792.03,"BSA"
"21818",2017-06-06,6,2017,157,"LSB","36","Chlorophyte","Unknown","Unknown Chlorophyte",427.79,6047.75,"BSA"
"21819",2017-06-06,6,2017,157,"LSB","36","Chlorophyte","Unknown","Unknown Chlorophyte",17.11,2384.83,"BSA"
"21820",2017-06-06,6,2017,157,"LSB","36","Cryptophyte","Cryptomonas","Cryptomonas spp.",12.83,9367.3,"BSA"
"21821",2017-06-06,6,2017,157,"LSB","36","Cryptophyte","Plagioselmis","Plagioselmis nannoplanctica",4.28,2168.23,"BSA"
"21822",2017-06-06,6,2017,157,"LSB","36","Cryptophyte","Plagioselmis","Plagioselmis prolonga",365.76,68331.56,"BSA"
"21823",2017-06-06,6,2017,157,"LSB","36","Cryptophyte","Teleaulax","Teleaulax sp.",36.36,5720.3,"BSA"
"21824",2017-06-06,6,2017,157,"LSB","36","Cryptophyte","Unknown","Unknown Cryptophyte",213.9,2869.88,"BSA"
"21825",2017-06-06,6,2017,157,"LSB","36","Cyanobacteria","Eucapsis","Eucapsis microscopica",54971.21,14736.81,"BSA"
"21826",2017-06-06,6,2017,157,"LSB","36","Dinoflagellate","Heterocapsa","Heterocapsa sp.",8.56,1205.61,"BSA"
"21827",2017-06-06,6,2017,157,"LSB","36","Dinoflagellate","Heterocapsa","Heterocapsa sp.",4.28,4336.46,"BSA"
"21828",2017-06-06,6,2017,157,"LSB","36","Dinoflagellate","Unknown","Unknown Dinoflagellate",8.56,24598.68,"BSA"
"21829",2017-06-06,6,2017,157,"LSB","36","Dinoflagellate","Unknown","Unknown Dinoflagellate",4.28,6289.66,"BSA"
"21830",2017-06-06,6,2017,157,"LSB","36","EUGLENOPHYTA","Unknown","Unknown Euglenophyte",5.77,1386.92,"BSA"
"21831",2017-06-06,6,2017,157,"LSB","36","EUGLENOPHYTA","Unknown","Unknown Euglenophyte",10.69,4569.41,"BSA"
"21832",2017-06-06,6,2017,157,"LSB","36","RAPHIDOPHYCEAE","Unknown","Unknown Raphidophyte",2352.85,33262.65,"BSA"
"21833",2017-06-22,6,2017,173,"SPB","13","Diatom","Asterionellopsis","Asterionellopsis glacialis",5.94,980.36,"BSA"
"21834",2017-06-22,6,2017,173,"SPB","13","Diatom","Aulacoseira","Aulacoseira alpigena",11.88,3583.85,"BSA"
"21835",2017-06-22,6,2017,173,"SPB","13","Diatom","Aulacoseira","Aulacoseira sp.",0.4,950.34,"BSA"
"21836",2017-06-22,6,2017,173,"SPB","13","Diatom","Chaetoceros","Chaetoceros sp.",29.71,3247.87,"BSA"
"21837",2017-06-22,6,2017,173,"SPB","13","Diatom","Cocconeis","Cocconeis placentula",0.4,279.35,"BSA"
"21838",2017-06-22,6,2017,173,"SPB","13","Diatom","Cyclotella","Cyclotella sp.",53.47,8063.67,"BSA"
"21839",2017-06-22,6,2017,173,"SPB","13","Diatom","Epithemia","Epithemia sorex",0.8,278.42,"BSA"
"21840",2017-06-22,6,2017,173,"SPB","13","Diatom","Fragilaria","Fragilaria sp.",47.53,14932.73,"BSA"
"21841",2017-06-22,6,2017,173,"SPB","13","Diatom","Fragilaria","Fragilaria sp.",5.94,223.99,"BSA"
"21842",2017-06-22,6,2017,173,"SPB","13","Diatom","Geissleria","Geissleria decussis",5.94,6299.74,"BSA"
"21843",2017-06-22,6,2017,173,"SPB","13","Diatom","Gomphonema","Gomphonema sp.",7.26,1882.64,"BSA"
"21844",2017-06-22,6,2017,173,"SPB","13","Diatom","Navicula","Navicula spp.",0.4,356.64,"BSA"
"21845",2017-06-22,6,2017,173,"SPB","13","Diatom","Nitzschia","Nitzschia fruticosa",7.26,980.61,"BSA"
"21846",2017-06-22,6,2017,173,"SPB","13","Diatom","Nitzschia","Nitzschia spp.",53.47,2934.65,"BSA"
"21847",2017-06-22,6,2017,173,"SPB","13","Diatom","Odontella","Odontella aurita",5.94,43799.56,"BSA"
"21848",2017-06-22,6,2017,173,"SPB","13","Diatom","Paralia","Paralia sulcata",17.82,13551.45,"BSA"
"21849",2017-06-22,6,2017,173,"SPB","13","Diatom","Rhoicosphenia","Rhoicosphenia sp.",5.94,372.86,"BSA"
"21850",2017-06-22,6,2017,173,"SPB","13","Diatom","Skeletonema","Skeletonema sp.",47.53,1679.93,"BSA"
"21851",2017-06-22,6,2017,173,"SPB","13","Diatom","Staurosira","Staurosira venter",14.53,855.75,"BSA"
"21852",2017-06-22,6,2017,173,"SPB","13","Diatom","Thalassiosira","Thalassiosira spp.",5.94,3943.17,"BSA"
"21853",2017-06-22,6,2017,173,"SPB","13","Diatom","Thalassiosira","Thalassiosira spp.",41.59,19762.53,"BSA"
"21854",2017-06-22,6,2017,173,"SPB","13","Diatom","Tryblionella","Tryblionella debilis",7.26,2909.54,"BSA"
"21855",2017-06-22,6,2017,173,"SPB","13","Diatom","Tryblionella","Tryblionella sp.",0.4,143.26,"BSA"
"21856",2017-06-22,6,2017,173,"SPB","13","Diatom","Unknown","Unknown Diatom",5.94,503.98,"BSA"
"21857",2017-06-22,6,2017,173,"SPB","13","Diatom","Unknown","Unknown Diatom",5.94,405.98,"BSA"
"21858",2017-06-22,6,2017,173,"SPB","13","Diatom","Unknown","Unknown Diatom",5.94,5228.66,"BSA"
"21859",2017-06-22,6,2017,173,"SPB","13","Diatom","Unknown","Unknown Diatom",219.84,12949.47,"BSA"
"21860",2017-06-22,6,2017,173,"SPB","13","Diatom","Unknown","Unknown Diatom",641.69,16127.35,"BSA"
"21861",2017-06-22,6,2017,173,"SPB","13","Diatom","Unknown","Unknown Diatom",17.82,18822.83,"BSA"
"21862",2017-06-22,6,2017,173,"SPB","13","Chlorophyte","Pyramimonas","Pyramimonas longicauda",11.88,3185.65,"BSA"
"21863",2017-06-22,6,2017,173,"SPB","13","Chlorophyte","Scenedesmus","Scenedesmus sp.",23.77,975.6,"BSA"
"21864",2017-06-22,6,2017,173,"SPB","13","Cryptophyte","Cryptomonas","Cryptomonas spp.",11.88,3135.87,"BSA"
"21865",2017-06-22,6,2017,173,"SPB","13","Cryptophyte","Plagioselmis","Plagioselmis prolonga",546.62,46366.12,"BSA"
"21866",2017-06-22,6,2017,173,"SPB","13","Cryptophyte","Teleaulax","Teleaulax sp.",368.38,67894.13,"BSA"
"21867",2017-06-22,6,2017,173,"SPB","13","Cyanobacteria","Eucapsis","Eucapsis microscopica",79997.01,21445.79,"BSA"
"21868",2017-06-22,6,2017,173,"SPB","13","Dinoflagellate","Heterocapsa","Heterocapsa rotundata",166.36,17421.52,"BSA"
"21869",2017-06-22,6,2017,173,"SPB","13","Dinoflagellate","Unknown","Unknown Dinoflagellate",11.88,3135.87,"BSA"
"21870",2017-06-22,6,2017,173,"SPB","13","Dinoflagellate","Unknown","Unknown Dinoflagellate",11.88,18118.38,"BSA"
"21871",2017-06-22,6,2017,173,"SPB","13","EUGLENOPHYTA","Lepocinclis","Lepocinclis sp.",5.94,11149.77,"BSA"
"21872",2017-06-22,6,2017,173,"SPB","13","EUGLENOPHYTA","Unknown","Unknown Euglenophyte",41.59,15107.72,"BSA"
"21873",2017-06-22,6,2017,173,"SPB","13","EUGLENOPHYTA","Unknown","Unknown Euglenophyte",17.82,10674.57,"BSA"
"21874",2017-06-22,6,2017,173,"SPB","13","HAPTOPHYTA","Unknown","Unknown Haptophyte",11.88,1592.82,"BSA"
"21875",2017-06-22,6,2017,173,"CEN","18","Diatom","Actinocyclus","Actinocyclus curvatulus",0.4,4647.09,"BSA"
"21876",2017-06-22,6,2017,173,"CEN","18","Diatom","Amphora","Amphora sp.",40.74,1140.91,"BSA"
"21877",2017-06-22,6,2017,173,"CEN","18","Diatom","Asterionellopsis","Asterionellopsis glacialis",468.53,146182.46,"BSA"
"21878",2017-06-22,6,2017,173,"CEN","18","Diatom","Chaetoceros","Chaetoceros spp.",753.73,546249.19,"BSA"
"21879",2017-06-22,6,2017,173,"CEN","18","Diatom","Cyclotella","Cyclotella meneghiniana",0.4,286.28,"BSA"
"21880",2017-06-22,6,2017,173,"CEN","18","Diatom","Cyclotella","Cyclotella sp.",20.37,9679.61,"BSA"
"21881",2017-06-22,6,2017,173,"CEN","18","Diatom","Melosira","Melosira sp.",14.53,178280.34,"BSA"
"21882",2017-06-22,6,2017,173,"CEN","18","Diatom","Navicula","Navicula spp.",40.74,23039.07,"BSA"
"21883",2017-06-22,6,2017,173,"CEN","18","Diatom","Nitzschia","Nitzschia spp.",509.28,24445.23,"BSA"
"21884",2017-06-22,6,2017,173,"CEN","18","Diatom","Nitzschia","Nitzschia spp.",40.74,8800.28,"BSA"
"21885",2017-06-22,6,2017,173,"CEN","18","Diatom","Odontella","Odontella aurita",0.8,17522.71,"BSA"
"21886",2017-06-22,6,2017,173,"CEN","18","Diatom","Plagiolemma","Plagiolemma sp.",0.4,116345.54,"BSA"
"21887",2017-06-22,6,2017,173,"CEN","18","Diatom","Pleurosigma","Pleurosigma sp.",40.74,222451.57,"BSA"
"21888",2017-06-22,6,2017,173,"CEN","18","Diatom","Skeletonema","Skeletonema sp.",1527.83,767968.84,"BSA"
"21889",2017-06-22,6,2017,173,"CEN","18","Diatom","Thalassionema","Thalassionema sp.",1.2,639.01,"BSA"
"21890",2017-06-22,6,2017,173,"CEN","18","Diatom","Thalassiosira","Thalassiosira eccentrica",7.26,110448.23,"BSA"
"21891",2017-06-22,6,2017,173,"CEN","18","Diatom","Thalassiosira","Thalassiosira spp.",346.31,393024.05,"BSA"
"21892",2017-06-22,6,2017,173,"CEN","18","Diatom","Unknown","Unknown Diatom",1609.31,94796.15,"BSA"
"21893",2017-06-22,6,2017,173,"CEN","18","Diatom","Unknown","Unknown Diatom",1069.48,24258.22,"BSA"
"21894",2017-06-22,6,2017,173,"CEN","18","Diatom","Unknown","Unknown Diatom",7.26,55908.71,"BSA"
"21895",2017-06-22,6,2017,173,"CEN","18","Chlorophyte","Pyramimonas","Pyramimonas longicauda",20.37,8532.99,"BSA"
"21896",2017-06-22,6,2017,173,"CEN","18","Chlorophyte","Scenedesmus","Scenedesmus sp.",162.97,3413.19,"BSA"
"21897",2017-06-22,6,2017,173,"CEN","18","Chlorophyte","Tetradesmus","Tetradesmus dimorphus",1.6,36.86,"BSA"
"21898",2017-06-22,6,2017,173,"CEN","18","Chlorophyte","Unknown","Unknown Chlorophyte",40.74,2152.87,"BSA"
"21899",2017-06-22,6,2017,173,"CEN","18","Chlorophyte","Unknown","Unknown Chlorophyte",40.74,5866.85,"BSA"
"21900",2017-06-22,6,2017,173,"CEN","18","CHRYSOPHYCEAE","Dictyocha","Dictyocha octonaria",0.4,969.82,"BSA"
"21901",2017-06-22,6,2017,173,"CEN","18","Cryptophyte","Plagioselmis","Plagioselmis prolonga",101.86,18772.57,"BSA"
"21902",2017-06-22,6,2017,173,"CEN","18","Cryptophyte","Teleaulax","Teleaulax sp.",305.57,154873.72,"BSA"
"21903",2017-06-22,6,2017,173,"CEN","18","Cyanobacteria","Eucapsis","Eucapsis microscopica",46629.27,12500.48,"BSA"
"21904",2017-06-22,6,2017,173,"CEN","18","Dinoflagellate","Heterocapsa","Heterocapsa rotundata",122.23,12799.48,"BSA"
"21905",2017-06-22,6,2017,173,"CEN","18","Dinoflagellate","Heterocapsa","Heterocapsa triquetra",0.4,862.06,"BSA"
"21906",2017-06-22,6,2017,173,"CEN","18","Dinoflagellate","Karlodinium","Karlodinium veneficum",0.4,115.19,"BSA"
"21907",2017-06-22,6,2017,173,"CEN","18","Dinoflagellate","Unknown","Unknown Dinoflagellate",20.37,15956.69,"BSA"
"21908",2017-06-22,6,2017,173,"CEN","18","Dinoflagellate","Unknown","Unknown Dinoflagellate",1.2,8143.08,"BSA"
"21909",2017-06-22,6,2017,173,"CEN","18","Dinoflagellate","Unknown","Unknown Dinoflagellate",40.74,7891.31,"BSA"
"21910",2017-06-22,6,2017,173,"CEN","18","Dinoflagellate","Unknown","Unknown Dinoflagellate",20.37,43262.24,"BSA"
"21911",2017-06-22,6,2017,173,"CEN","18","Dinoflagellate","Unknown","Unknown Dinoflagellate",20.37,1759.93,"BSA"
"21912",2017-06-22,6,2017,173,"CEN","18","EUGLENOPHYTA","Unknown","Unknown Euglenophyte",20.37,18199.26,"BSA"
"21913",2017-06-22,6,2017,173,"CEN","18","RAPHIDOPHYCEAE","Pseudopedinella","Pseudopedinella pyriformis",20.37,4799.81,"BSA"
"21914",2017-06-22,6,2017,173,"CEN","22","Diatom","Achnanthidium","Achnanthidium minutissimum",6.9,238.44,"BSA"
"21915",2017-06-22,6,2017,173,"CEN","22","Diatom","Asterionellopsis","Asterionellopsis glacialis",110.4,22079.56,"BSA"
"21916",2017-06-22,6,2017,173,"CEN","22","Diatom","Brachysira","Brachysira sp.",7.26,2977.99,"BSA"
"21917",2017-06-22,6,2017,173,"CEN","22","Diatom","Chaetoceros","Chaetoceros spp.",117.3,22054.31,"BSA"
"21918",2017-06-22,6,2017,173,"CEN","22","Diatom","Cyclotella","Cyclotella sp.",0.4,912.33,"BSA"
"21919",2017-06-22,6,2017,173,"CEN","22","Diatom","Cyclotella","Cyclotella sp.",13.8,3251.48,"BSA"
